idx,name,n,capacity,bks_cost,bks_routes,ref_ok
4630,XML100_2214_14,100,13.0,7926.0,8,1
4631,XML100_2214_15,100,13.0,9442.0,8,1
4632,XML100_2214_16,100,12.0,9667.0,9,1
4633,XML100_2214_17,100,12.0,8511.0,9,1
4634,XML100_2214_18,100,13.0,7486.0,8,1
4635,XML100_2214_19,100,14.0,9387.0,8,1
4636,XML100_2214_20,100,13.0,10249.0,8,1
4637,XML100_2214_21,100,12.0,11502.0,9,1
4638,XML100_2214_22,100,14.0,8228.0,8,1
4639,XML100_2214_23,100,15.0,10106.0,7,1
4640,XML100_2214_24,100,15.0,8773.0,7,1
4641,XML100_2214_25,100,14.0,8763.0,8,1
4642,XML100_2214_26,100,12.0,9040.0,9,1
4643,XML100_2214_27,100,13.0,8218.0,8,1
4644,XML100_2215_01,100,22.0,6912.0,5,1
4645,XML100_2215_02,100,20.0,7361.0,5,1
4646,XML100_2215_03,100,19.0,6739.0,6,1
4647,XML100_2215_04,100,24.0,7270.0,5,1
4648,XML100_2215_05,100,19.0,8531.0,6,1
4649,XML100_2215_06,100,22.0,5878.0,5,1
4650,XML100_2215_07,100,20.0,7570.0,5,1
4651,XML100_2215_08,100,17.0,7553.0,6,1
4652,XML100_2215_09,100,19.0,7045.0,6,1
4653,XML100_2215_10,100,19.0,7579.0,6,1
4654,XML100_2215_11,100,21.0,7342.0,5,1
4655,XML100_2215_12,100,19.0,7663.0,6,1
4656,XML100_2215_13,100,18.0,7867.0,6,1
4657,XML100_2215_14,100,19.0,7394.0,6,1
4658,XML100_2215_15,100,19.0,7138.0,6,1
4659,XML100_2215_16,100,19.0,8194.0,6,1
4660,XML100_2215_17,100,19.0,8581.0,6,1
4661,XML100_2215_18,100,17.0,8041.0,6,1
4662,XML100_2215_19,100,18.0,6000.0,6,1
4663,XML100_2215_20,100,20.0,6401.0,5,1
4664,XML100_2215_21,100,24.0,6189.0,5,1
4665,XML100_2215_22,100,16.0,7926.0,7,1
4666,XML100_2215_23,100,23.0,7252.0,5,1
4667,XML100_2215_24,100,24.0,6940.0,5,1
4668,XML100_2215_25,100,17.0,7713.0,6,1
4669,XML100_2215_26,100,16.0,7583.0,7,1
4670,XML100_2216_01,100,25.0,6380.0,4,1
4671,XML100_2216_02,100,32.0,6576.0,4,1
4672,XML100_2216_03,100,37.0,5563.0,3,1
4673,XML100_2216_04,100,46.0,5972.0,3,1
4674,XML100_2216_05,100,46.0,5964.0,3,1
4675,XML100_2216_06,100,27.0,7095.0,4,1
4676,XML100_2216_07,100,30.0,6907.0,4,1
4677,XML100_2216_08,100,45.0,5353.0,3,1
4678,XML100_2216_09,100,46.0,5405.0,3,1
4679,XML100_2216_10,100,44.0,5806.0,3,1
4680,XML100_2216_11,100,37.0,4780.0,3,1
4681,XML100_2216_12,100,41.0,4413.0,3,1
4682,XML100_2216_13,100,28.0,7287.0,4,1
4683,XML100_2216_14,100,27.0,7225.0,4,1
4684,XML100_2216_15,100,30.0,5696.0,4,1
4685,XML100_2216_16,100,30.0,5877.0,4,1
4686,XML100_2216_17,100,44.0,6015.0,3,1
4687,XML100_2216_18,100,41.0,6785.0,3,1
4688,XML100_2216_19,100,26.0,6514.0,4,1
4689,XML100_2216_20,100,36.0,4508.0,3,1
4690,XML100_2216_21,100,42.0,5977.0,3,1
4691,XML100_2216_22,100,29.0,5702.0,4,1
4692,XML100_2216_23,100,47.0,7103.0,3,1
4693,XML100_2216_24,100,47.0,4642.0,3,1
4694,XML100_2216_25,100,49.0,6466.0,3,1
4695,XML100_2216_26,100,44.0,5607.0,3,1
4696,XML100_2221_01,100,19.0,24630.0,30,1
4697,XML100_2221_02,100,21.0,14158.0,31,1
4698,XML100_2221_03,100,23.0,22440.0,26,1
4699,XML100_2221_04,100,25.0,24090.0,23,1
4700,XML100_2221_05,100,21.0,27287.0,27,1
4701,XML100_2221_06,100,17.0,20667.0,32,1
4702,XML100_2221_07,100,23.0,26900.0,27,1
4703,XML100_2221_08,100,18.0,31375.0,31,1
4704,XML100_2221_09,100,24.0,17145.0,23,1
4705,XML100_2221_10,100,26.0,19922.0,21,1
4706,XML100_2221_11,100,18.0,23604.0,29,1
4707,XML100_2221_12,100,22.0,14671.0,27,1
4708,XML100_2221_13,100,24.0,22582.0,22,1
4709,XML100_2221_14,100,27.0,18342.0,22,1
4710,XML100_2221_15,100,23.0,22162.0,25,1
4711,XML100_2221_16,100,16.0,28245.0,32,1
4712,XML100_2221_17,100,19.0,24195.0,30,1
4713,XML100_2221_18,100,21.0,27093.0,26,1
4714,XML100_2221_19,100,26.0,19672.0,22,1
4715,XML100_2221_20,100,24.0,15753.0,23,1
4716,XML100_2221_21,100,28.0,11733.0,21,1
4717,XML100_2221_22,100,19.0,17256.0,30,1
4718,XML100_2221_23,100,18.0,26807.0,31,1
4719,XML100_2221_24,100,18.0,27245.0,31,1
4720,XML100_2221_25,100,19.0,25676.0,30,1
4721,XML100_2221_26,100,25.0,22366.0,24,1
4722,XML100_2222_01,100,33.0,15885.0,17,1
4723,XML100_2222_02,100,32.0,14290.0,18,1
4724,XML100_2222_03,100,37.0,14254.0,17,1
4725,XML100_2222_04,100,38.0,11838.0,14,1
4726,XML100_2222_05,100,34.0,13594.0,16,1
4727,XML100_2222_06,100,31.0,17568.0,19,1
4728,XML100_2222_07,100,41.0,8865.0,13,1
4729,XML100_2222_08,100,30.0,14449.0,17,1
4730,XML100_2222_09,100,35.0,9529.0,15,1
4731,XML100_2222_10,100,36.0,13977.0,16,1
4732,XML100_2222_11,100,35.0,16731.0,17,1
4733,XML100_2222_12,100,38.0,13279.0,14,1
4734,XML100_2222_13,100,31.0,15766.0,18,1
4735,XML100_2222_14,100,40.0,15726.0,15,1
4736,XML100_2222_15,100,38.0,14603.0,17,1
4737,XML100_2222_16,100,38.0,13926.0,15,1
4738,XML100_2222_17,100,31.0,12719.0,17,1
4739,XML100_2222_18,100,38.0,12885.0,15,1
4740,XML100_2222_19,100,32.0,16716.0,18,1
4741,XML100_2222_20,100,36.0,15273.0,16,1
4742,XML100_2222_21,100,35.0,15305.0,17,1
4743,XML100_2222_22,100,44.0,13371.0,13,1
4744,XML100_2222_23,100,37.0,15451.0,16,1
4745,XML100_2222_24,100,35.0,17783.0,16,1
4746,XML100_2222_25,100,28.0,16689.0,19,1
4747,XML100_2222_26,100,29.0,15676.0,20,1
4748,XML100_2223_01,100,46.0,12815.0,12,1
4749,XML100_2223_02,100,64.0,8613.0,9,1
4750,XML100_2223_03,100,63.0,10619.0,9,1
4751,XML100_2223_04,100,66.0,10418.0,9,1
4752,XML100_2223_05,100,67.0,11657.0,9,1
4753,XML100_2223_06,100,54.0,12319.0,10,1
4754,XML100_2223_07,100,68.0,10277.0,9,1
4755,XML100_2223_08,100,54.0,12730.0,11,1
4756,XML100_2223_09,100,45.0,12154.0,12,1
4757,XML100_2223_10,100,53.0,11371.0,11,1
4758,XML100_2223_11,100,67.0,8407.0,9,1
4759,XML100_2223_12,100,46.0,11851.0,13,1
4760,XML100_2223_13,100,67.0,9313.0,9,1
4761,XML100_2223_14,100,50.0,13303.0,11,1
4762,XML100_2223_15,100,55.0,9196.0,10,1
4763,XML100_2223_16,100,62.0,10862.0,10,1
4764,XML100_2223_17,100,56.0,10500.0,10,1
4765,XML100_2223_18,100,71.0,11061.0,9,1
4766,XML100_2223_19,100,47.0,14580.0,13,1
4767,XML100_2223_20,100,54.0,11398.0,11,1
4768,XML100_2223_21,100,52.0,12848.0,12,1
4769,XML100_2223_22,100,57.0,9988.0,10,1
4770,XML100_2223_23,100,46.0,13597.0,12,1
4771,XML100_2223_24,100,64.0,10540.0,9,1
4772,XML100_2223_25,100,51.0,12383.0,12,1
4773,XML100_2223_26,100,50.0,12992.0,12,1
4774,XML100_2224_01,100,73.0,7299.0,8,1
4775,XML100_2224_02,100,82.0,7802.0,7,1
4776,XML100_2224_03,100,81.0,7784.0,7,1
4777,XML100_2224_04,100,87.0,7208.0,7,1
4778,XML100_2224_05,100,72.0,9407.0,8,1
4779,XML100_2224_06,100,87.0,8467.0,7,1
4780,XML100_2224_07,100,81.0,8866.0,8,1
4781,XML100_2224_08,100,73.0,9306.0,8,1
4782,XML100_2224_09,100,64.0,9080.0,9,1
4783,XML100_2224_10,100,89.0,7064.0,7,1
4784,XML100_2224_11,100,79.0,10144.0,7,1
4785,XML100_2224_12,100,86.0,5891.0,7,1
4786,XML100_2224_13,100,80.0,8762.0,7,1
4787,XML100_2224_14,100,75.0,7473.0,8,1
4788,XML100_2224_15,100,87.0,7586.0,7,1
4789,XML100_2224_16,100,69.0,9643.0,8,1
4790,XML100_2224_17,100,76.0,8981.0,8,1
4791,XML100_2224_18,100,68.0,8991.0,9,1
4792,XML100_2224_19,100,75.0,8890.0,8,1
4793,XML100_2224_20,100,75.0,9644.0,7,1
4794,XML100_2224_21,100,84.0,8092.0,8,1
4795,XML100_2224_22,100,95.0,7589.0,7,1
4796,XML100_2224_23,100,58.0,9016.0,9,1
4797,XML100_2224_24,100,77.0,7397.0,8,1
4798,XML100_2224_25,100,71.0,9951.0,8,1
4799,XML100_2224_26,100,66.0,8719.0,8,1
4800,XML100_2225_01,100,136.0,6071.0,5,1
4801,XML100_2225_02,100,115.0,6116.0,5,1
4802,XML100_2225_03,100,116.0,7896.0,5,1
4803,XML100_2225_04,100,107.0,7397.0,6,1
4804,XML100_2225_05,100,99.0,7304.0,6,1
4805,XML100_2225_06,100,107.0,8316.0,5,1
4806,XML100_2225_07,100,104.0,8167.0,6,1
4807,XML100_2225_08,100,108.0,8396.0,6,1
4808,XML100_2225_09,100,106.0,9186.0,6,1
4809,XML100_2225_10,100,137.0,7849.0,5,1
4810,XML100_2225_11,100,113.0,6559.0,5,1
4811,XML100_2225_12,100,116.0,6203.0,5,1
4812,XML100_2225_13,100,142.0,6459.0,5,1
4813,XML100_2225_14,100,124.0,7406.0,5,1
4814,XML100_2225_15,100,105.0,6007.0,5,1
4815,XML100_2225_16,100,107.0,7307.0,5,1
4816,XML100_2225_17,100,88.0,7861.0,6,1
4817,XML100_2225_18,100,107.0,7023.0,5,1
4818,XML100_2225_19,100,90.0,7954.0,7,1
4819,XML100_2225_20,100,100.0,6830.0,6,1
4820,XML100_2225_21,100,94.0,7852.0,6,1
4821,XML100_2225_22,100,126.0,8354.0,5,1
4822,XML100_2225_23,100,113.0,6156.0,5,1
4823,XML100_2225_24,100,111.0,7541.0,5,1
4824,XML100_2225_25,100,127.0,6934.0,5,1
4825,XML100_2225_26,100,123.0,7240.0,5,1
4826,XML100_2226_01,100,156.0,4833.0,4,1
4827,XML100_2226_02,100,193.0,6527.0,3,1
4828,XML100_2226_03,100,181.0,7896.0,4,1
4829,XML100_2226_04,100,136.0,5645.0,4,1
4830,XML100_2226_05,100,232.0,6727.0,3,1
4831,XML100_2226_06,100,163.0,5689.0,4,1
4832,XML100_2226_07,100,256.0,5914.0,3,1
4833,XML100_2226_08,100,180.0,5732.0,3,1
4834,XML100_2226_09,100,231.0,6053.0,3,1
4835,XML100_2226_10,100,158.0,6043.0,4,1
4836,XML100_2226_11,100,151.0,6850.0,4,1
4837,XML100_2226_12,100,247.0,6156.0,3,1
4838,XML100_2226_13,100,231.0,5877.0,3,1
4839,XML100_2226_14,100,196.0,6016.0,3,1
4840,XML100_2226_15,100,222.0,5570.0,3,1
4841,XML100_2226_16,100,230.0,5210.0,3,1
4842,XML100_2226_17,100,174.0,6774.0,4,1
4843,XML100_2226_18,100,168.0,5880.0,4,1
4844,XML100_2226_19,100,177.0,6387.0,4,1
4845,XML100_2226_20,100,264.0,5981.0,3,1
4846,XML100_2226_21,100,243.0,5178.0,2,1
4847,XML100_2226_22,100,190.0,5512.0,4,1
4848,XML100_2226_23,100,221.0,5483.0,3,1
4849,XML100_2226_24,100,260.0,6207.0,3,1
4850,XML100_2226_25,100,167.0,6638.0,4,1
4851,XML100_2226_26,100,194.0,5265.0,3,1
4852,XML100_2231_01,100,26.0,26756.0,29,1
4853,XML100_2231_02,100,33.0,19903.0,24,1
4854,XML100_2231_03,100,32.0,27054.0,24,1
4855,XML100_2231_04,100,29.0,20550.0,27,1
4856,XML100_2231_05,100,23.0,31296.0,32,1
4857,XML100_2231_06,100,28.0,19933.0,28,1
4858,XML100_2231_07,100,36.0,18309.0,21,1
4859,XML100_2231_08,100,30.0,22420.0,26,1
4860,XML100_2231_09,100,26.0,25707.0,31,1
4861,XML100_2231_10,100,24.0,20056.0,33,1
4862,XML100_2231_11,100,30.0,19340.0,26,1
4863,XML100_2231_12,100,36.0,15409.0,22,1
4864,XML100_2231_13,100,34.0,23705.0,24,1
4865,XML100_2231_14,100,36.0,20246.0,21,1
4866,XML100_2231_15,100,33.0,14758.0,24,1
4867,XML100_2231_16,100,38.0,19341.0,21,1
4868,XML100_2231_17,100,31.0,19991.0,25,1
4869,XML100_2231_18,100,27.0,22639.0,29,1
4870,XML100_2231_19,100,29.0,21849.0,28,1
4871,XML100_2231_20,100,24.0,26271.0,32,1
4872,XML100_2231_21,100,32.0,26622.0,24,1
4873,XML100_2231_22,100,24.0,23205.0,31,1
4874,XML100_2231_23,100,29.0,24530.0,26,1
4875,XML100_2231_24,100,32.0,21158.0,25,1
4876,XML100_2231_25,100,32.0,24735.0,24,1
4877,XML100_2231_26,100,35.0,22594.0,23,1
4878,XML100_2232_01,100,59.0,12027.0,13,1
4879,XML100_2232_02,100,41.0,18096.0,19,1
4880,XML100_2232_03,100,55.0,10544.0,14,1
4881,XML100_2232_04,100,43.0,15030.0,18,1
4882,XML100_2232_05,100,49.0,14510.0,15,1
4883,XML100_2232_06,100,43.0,15555.0,18,1
4884,XML100_2232_07,100,46.0,11116.0,17,1
4885,XML100_2232_08,100,55.0,12521.0,14,1
4886,XML100_2232_09,100,50.0,16345.0,16,1
4887,XML100_2232_10,100,39.0,13839.0,20,1
4888,XML100_2232_11,100,39.0,19291.0,20,1
4889,XML100_2232_12,100,43.0,17937.0,18,1
4890,XML100_2232_13,100,45.0,12957.0,18,1
4891,XML100_2232_14,100,50.0,13444.0,16,1
4892,XML100_2232_15,100,62.0,13660.0,13,1
4893,XML100_2232_16,100,59.0,12761.0,13,1
4894,XML100_2232_17,100,54.0,12484.0,15,1
4895,XML100_2232_18,100,45.0,17026.0,17,1
4896,XML100_2232_19,100,57.0,17340.0,14,1
4897,XML100_2232_20,100,51.0,15211.0,15,1
4898,XML100_2232_21,100,53.0,14717.0,15,1
4899,XML100_2232_22,100,45.0,17878.0,18,1
4900,XML100_2232_23,100,53.0,12143.0,15,1
4901,XML100_2232_24,100,49.0,16743.0,17,1
4902,XML100_2232_25,100,56.0,14877.0,14,1
4903,XML100_2232_26,100,53.0,14613.0,15,1
4904,XML100_2233_01,100,81.0,8917.0,9,1
4905,XML100_2233_02,100,67.0,9616.0,11,1
4906,XML100_2233_03,100,86.0,9638.0,9,1
4907,XML100_2233_04,100,62.0,11220.0,13,1
4908,XML100_2233_05,100,85.0,9087.0,9,1
4909,XML100_2233_06,100,87.0,7821.0,9,1
4910,XML100_2233_07,100,87.0,9076.0,9,1
4911,XML100_2233_08,100,64.0,11063.0,12,1
4912,XML100_2233_09,100,86.0,9676.0,9,1
4913,XML100_2233_10,100,83.0,9995.0,10,1
4914,XML100_2233_11,100,86.0,10007.0,9,1
4915,XML100_2233_12,100,60.0,12335.0,13,1
4916,XML100_2233_13,100,87.0,8724.0,9,1
4917,XML100_2233_14,100,94.0,9112.0,9,1
4918,XML100_2233_15,100,79.0,11403.0,10,1
4919,XML100_2233_16,100,69.0,11730.0,12,1
4920,XML100_2233_17,100,82.0,7834.0,10,1
4921,XML100_2233_18,100,71.0,11756.0,11,1
4922,XML100_2233_19,100,82.0,8510.0,10,1
4923,XML100_2233_20,100,89.0,10817.0,9,1
4924,XML100_2233_21,100,83.0,10808.0,10,1
4925,XML100_2233_22,100,87.0,9579.0,9,1
4926,XML100_2233_23,100,76.0,9152.0,10,1
4927,XML100_2233_24,100,73.0,8426.0,10,1
4928,XML100_2233_25,100,90.0,10248.0,9,1
4929,XML100_2233_26,100,89.0,10096.0,9,1
4930,XML100_2234_01,100,101.0,9121.0,8,1
4931,XML100_2234_02,100,93.0,8084.0,9,1
4932,XML100_2234_03,100,110.0,7508.0,7,1
4933,XML100_2234_04,100,97.0,8610.0,8,1
4934,XML100_2234_05,100,95.0,9621.0,8,1
4935,XML100_2234_06,100,107.0,8778.0,7,1
4936,XML100_2234_07,100,119.0,5365.0,7,1
4937,XML100_2234_08,100,111.0,7781.0,7,1
4938,XML100_2234_09,100,108.0,8305.0,8,1
4939,XML100_2234_10,100,96.0,7172.0,8,1
4940,XML100_2234_11,100,93.0,8743.0,8,1
4941,XML100_2234_12,100,98.0,10236.0,8,1
4942,XML100_2234_13,100,96.0,10164.0,8,1
4943,XML100_2234_14,100,99.0,8904.0,8,1
4944,XML100_2234_15,100,116.0,9728.0,7,1
4945,XML100_2234_16,100,117.0,8152.0,7,1
4946,XML100_2234_17,100,101.0,8387.0,8,1
4947,XML100_2234_18,100,107.0,6996.0,7,1
4948,XML100_2234_19,100,100.0,9313.0,8,1
4949,XML100_2234_20,100,107.0,7676.0,8,1
4950,XML100_2234_21,100,92.0,8756.0,9,1
4951,XML100_2234_22,100,121.0,8058.0,7,1
4952,XML100_2234_23,100,107.0,9432.0,7,1
4953,XML100_2234_24,100,95.0,8488.0,8,1
4954,XML100_2234_25,100,107.0,8567.0,7,1
4955,XML100_2234_26,100,89.0,9600.0,9,1
4956,XML100_2235_01,100,146.0,7726.0,6,1
4957,XML100_2235_02,100,186.0,7768.0,5,1
4958,XML100_2235_03,100,135.0,7136.0,6,1
4959,XML100_2235_04,100,125.0,8456.0,6,1
4960,XML100_2235_05,100,120.0,8862.0,7,1
4961,XML100_2235_06,100,181.0,6196.0,5,1
4962,XML100_2235_07,100,125.0,8548.0,6,1
4963,XML100_2235_08,100,153.0,6618.0,6,1
4964,XML100_2235_09,100,128.0,7345.0,7,1
4965,XML100_2235_10,100,130.0,9158.0,7,1
4966,XML100_2235_11,100,150.0,5886.0,6,1
4967,XML100_2235_12,100,178.0,5914.0,5,1
4968,XML100_2235_13,100,175.0,7447.0,5,1
4969,XML100_2235_14,100,132.0,7356.0,6,1
4970,XML100_2235_15,100,182.0,6787.0,5,1
4971,XML100_2235_16,100,151.0,7960.0,6,1
4972,XML100_2235_17,100,148.0,6736.0,5,1
4973,XML100_2235_18,100,190.0,6873.0,5,1
4974,XML100_2235_19,100,131.0,7329.0,6,1
4975,XML100_2235_20,100,136.0,7469.0,6,1
4976,XML100_2235_21,100,158.0,7005.0,5,1
4977,XML100_2235_22,100,158.0,6691.0,5,1
4978,XML100_2235_23,100,155.0,7752.0,5,1
4979,XML100_2235_24,100,173.0,6990.0,5,1
4980,XML100_2235_25,100,173.0,6819.0,5,1
4981,XML100_2235_26,100,162.0,6664.0,5,1
4982,XML100_2236_01,100,199.0,6578.0,4,1
4983,XML100_2236_02,100,277.0,5290.0,3,1
4984,XML100_2236_03,100,209.0,7254.0,4,1
4985,XML100_2236_04,100,281.0,6788.0,3,1
4986,XML100_2236_05,100,338.0,5145.0,3,1
4987,XML100_2236_06,100,344.0,5646.0,3,1
4988,XML100_2236_07,100,269.0,5822.0,3,1
4989,XML100_2236_08,100,316.0,4593.0,3,1
4990,XML100_2236_09,100,298.0,5578.0,3,1
4991,XML100_2236_10,100,314.0,5206.0,3,1
4992,XML100_2236_11,100,283.0,5553.0,3,1
4993,XML100_2236_12,100,363.0,4422.0,3,1
4994,XML100_2236_13,100,370.0,5649.0,3,1
4995,XML100_2236_14,100,290.0,6403.0,3,1
4996,XML100_2236_15,100,225.0,5773.0,4,1
4997,XML100_2236_16,100,213.0,5557.0,4,1
4998,XML100_2236_17,100,217.0,6783.0,4,1
4999,XML100_2236_18,100,341.0,4540.0,3,1
5000,XML100_2236_19,100,302.0,4953.0,3,1
5001,XML100_2236_20,100,238.0,6670.0,4,1
5002,XML100_2236_21,100,322.0,5670.0,3,1
5003,XML100_2236_22,100,233.0,5892.0,4,1
5004,XML100_2236_23,100,197.0,5918.0,4,1
5005,XML100_2236_24,100,313.0,5486.0,3,1
5006,XML100_2236_25,100,285.0,5799.0,3,1
5007,XML100_2236_26,100,211.0,4928.0,4,1
5008,XML100_2241_01,100,179.0,23614.0,29,1
5009,XML100_2241_02,100,167.0,28344.0,34,1
5010,XML100_2241_03,100,221.0,23507.0,24,1
5011,XML100_2241_04,100,233.0,13269.0,23,1
5012,XML100_2241_05,100,222.0,11188.0,23,1
5013,XML100_2241_06,100,192.0,12674.0,28,1
5014,XML100_2241_07,100,220.0,18136.0,22,1
5015,XML100_2241_08,100,204.0,23810.0,24,1
5016,XML100_2241_09,100,220.0,20471.0,22,1
5017,XML100_2241_10,100,181.0,29397.0,30,1
5018,XML100_2241_11,100,156.0,17074.0,34,1
5019,XML100_2241_12,100,204.0,21739.0,25,1
5020,XML100_2241_13,100,254.0,18411.0,21,1
5021,XML100_2241_14,100,241.0,16591.0,21,1
5022,XML100_2241_15,100,243.0,22206.0,26,1
5023,XML100_2241_16,100,195.0,23801.0,27,1
5024,XML100_2241_17,100,172.0,21651.0,26,1
5025,XML100_2241_18,100,188.0,27976.0,31,1
5026,XML100_2241_19,100,188.0,20988.0,29,1
5027,XML100_2241_20,100,178.0,22633.0,28,1
5028,XML100_2241_21,100,190.0,23441.0,26,1
5029,XML100_2241_22,100,243.0,16679.0,22,1
5030,XML100_2241_23,100,143.0,30636.0,35,1
5031,XML100_2241_24,100,201.0,22212.0,27,1
5032,XML100_2241_25,100,191.0,18349.0,24,1
5033,XML100_2241_26,100,234.0,21554.0,23,1
5034,XML100_2242_01,100,265.0,18156.0,21,1
5035,XML100_2242_02,100,243.0,19806.0,19,1
5036,XML100_2242_03,100,386.0,10773.0,14,1
5037,XML100_2242_04,100,390.0,12959.0,15,1
5038,XML100_2242_05,100,389.0,10581.0,14,1
5039,XML100_2242_06,100,354.0,11381.0,13,1
5040,XML100_2242_07,100,335.0,13977.0,16,1
5041,XML100_2242_08,100,428.0,14945.0,13,1
5042,XML100_2242_09,100,408.0,12619.0,13,1
5043,XML100_2242_10,100,383.0,9692.0,14,1
5044,XML100_2242_11,100,355.0,12383.0,14,1
5045,XML100_2242_12,100,372.0,14641.0,14,1
5046,XML100_2242_13,100,375.0,13402.0,14,1
5047,XML100_2242_14,100,339.0,15361.0,15,1
5048,XML100_2242_15,100,296.0,14138.0,17,1
5049,XML100_2242_16,100,265.0,18156.0,20,1
5050,XML100_2242_17,100,338.0,17523.0,14,1
5051,XML100_2242_18,100,276.0,18778.0,19,1
5052,XML100_2242_19,100,321.0,16080.0,15,1
5053,XML100_2242_20,100,299.0,12111.0,16,1
5054,XML100_2242_21,100,257.0,15657.0,19,1
5055,XML100_2242_22,100,244.0,17003.0,20,1
5056,XML100_2242_23,100,342.0,13989.0,15,1
5057,XML100_2242_24,100,300.0,15220.0,18,1
5058,XML100_2242_25,100,353.0,13355.0,14,1
5059,XML100_2242_26,100,347.0,14469.0,16,1
5060,XML100_2243_01,100,546.0,9179.0,10,1
5061,XML100_2243_02,100,574.0,11126.0,10,1
5062,XML100_2243_03,100,463.0,12444.0,12,1
5063,XML100_2243_04,100,445.0,13486.0,12,1
5064,XML100_2243_05,100,529.0,8863.0,11,1
5065,XML100_2243_06,100,393.0,12168.0,12,1
5066,XML100_2243_07,100,457.0,10543.0,12,1
5067,XML100_2243_08,100,516.0,11025.0,11,1
5068,XML100_2243_09,100,537.0,11461.0,10,1
5069,XML100_2243_10,100,410.0,10300.0,12,1
5070,XML100_2243_11,100,457.0,8588.0,11,1
5071,XML100_2243_12,100,598.0,7351.0,9,1
5072,XML100_2243_13,100,563.0,5972.0,9,1
5073,XML100_2243_14,100,496.0,11444.0,11,1
5074,XML100_2243_15,100,527.0,10909.0,10,1
5075,XML100_2243_16,100,659.0,10391.0,9,1
5076,XML100_2243_17,100,467.0,11477.0,12,1
5077,XML100_2243_18,100,568.0,11573.0,10,1
5078,XML100_2243_19,100,625.0,7963.0,9,1
5079,XML100_2243_20,100,556.0,8938.0,9,1
5080,XML100_2243_21,100,531.0,10001.0,10,1
5081,XML100_2243_22,100,510.0,10034.0,11,1
5082,XML100_2243_23,100,493.0,10295.0,12,1
5083,XML100_2243_24,100,594.0,10378.0,9,1
5084,XML100_2243_25,100,495.0,12384.0,11,1
5085,XML100_2243_26,100,614.0,9629.0,9,1
5086,XML100_2244_01,100,662.0,7591.0,8,1
5087,XML100_2244_02,100,684.0,8759.0,8,1
5088,XML100_2244_03,100,695.0,8406.0,8,1
5089,XML100_2244_04,100,752.0,8329.0,7,1
5090,XML100_2244_05,100,693.0,9573.0,8,1
5091,XML100_2244_06,100,763.0,9803.0,7,1
5092,XML100_2244_07,100,676.0,9034.0,7,1
5093,XML100_2244_08,100,711.0,9042.0,8,1
5094,XML100_2244_09,100,684.0,8227.0,8,1
5095,XML100_2244_10,100,741.0,9533.0,8,1
5096,XML100_2244_11,100,644.0,9467.0,8,1
5097,XML100_2244_12,100,617.0,10290.0,9,1
5098,XML100_2244_13,100,770.0,8583.0,7,1
5099,XML100_2244_14,100,634.0,8826.0,8,1
5100,XML100_2244_15,100,792.0,8523.0,7,1
5101,XML100_2244_16,100,730.0,7680.0,7,1
5102,XML100_2244_17,100,696.0,8591.0,8,1
5103,XML100_2244_18,100,616.0,9005.0,9,1
5104,XML100_2244_19,100,703.0,7622.0,7,1
5105,XML100_2244_20,100,648.0,9401.0,8,1
5106,XML100_2244_21,100,793.0,9499.0,8,1
5107,XML100_2244_22,100,631.0,9281.0,9,1
5108,XML100_2244_23,100,648.0,8908.0,8,1
5109,XML100_2244_24,100,685.0,9411.0,8,1
5110,XML100_2244_25,100,620.0,10097.0,9,1
5111,XML100_2244_26,100,644.0,10188.0,8,1
5112,XML100_2245_01,100,1118.0,5246.0,5,1
5113,XML100_2245_02,100,953.0,7279.0,5,1
5114,XML100_2245_03,100,858.0,8297.0,6,1
5115,XML100_2245_04,100,1089.0,6694.0,5,1
5116,XML100_2245_05,100,1056.0,7680.0,6,1
5117,XML100_2245_06,100,1168.0,6822.0,5,1
5118,XML100_2245_07,100,995.0,8330.0,6,1
5119,XML100_2245_08,100,999.0,5713.0,6,1
5120,XML100_2245_09,100,1147.0,7158.0,5,1
5121,XML100_2245_10,100,1110.0,7481.0,5,1
5122,XML100_2245_11,100,1071.0,7961.0,5,1
5123,XML100_2245_12,100,940.0,6237.0,5,1
5124,XML100_2245_13,100,962.0,8168.0,6,1
5125,XML100_2245_14,100,1102.0,7245.0,5,1
5126,XML100_2245_15,100,1211.0,7259.0,5,1
5127,XML100_2245_16,100,934.0,7142.0,6,1
5128,XML100_2245_17,100,1071.0,7190.0,6,1
5129,XML100_2245_18,100,1152.0,6603.0,5,1
5130,XML100_2245_19,100,850.0,7194.0,7,1
5131,XML100_2245_20,100,1291.0,6199.0,5,1
5132,XML100_2245_21,100,1068.0,6663.0,5,1
5133,XML100_2245_22,100,888.0,7283.0,6,1
5134,XML100_2245_23,100,1186.0,6582.0,5,1
5135,XML100_2245_24,100,1145.0,5859.0,5,1
5136,XML100_2245_25,100,973.0,7235.0,6,1
5137,XML100_2245_26,100,1265.0,7036.0,5,1
5138,XML100_2246_01,100,2323.0,5797.0,3,1
5139,XML100_2246_02,100,2337.0,5434.0,3,1
5140,XML100_2246_03,100,1781.0,5835.0,3,1
5141,XML100_2246_04,100,2504.0,6730.0,3,1
5142,XML100_2246_05,100,2696.0,4931.0,3,1
5143,XML100_2246_06,100,1747.0,5688.0,3,1
5144,XML100_2246_07,100,1816.0,5770.0,3,1
5145,XML100_2246_08,100,1436.0,6265.0,4,1
